"","Year","Sector","region","SAUP","Gear","FGroup","NomActive","Phase"
"2437",1905,"Industrial","Prydz.Bay",36,"Lines_Unspecified","demersal<30cm",3.44785395317736e-22,"transition"
"2438",1905,"Industrial","Prydz.Bay",36,"Others_Multiple_Gears","demersal<30cm",5.31137363392207e-22,"transition"
"2439",1905,"Industrial","Prydz.Bay",36,"Others_Others","demersal<30cm",1.15110998823777e-22,"transition"
"2440",1905,"Industrial","Prydz.Bay",36,"Others_Support","demersal<30cm",6.20135511439889e-22,"transition"
"2441",1905,"Industrial","Prydz.Bay",36,"Others_Unknown","demersal<30cm",7.16974555120579e-24,"transition"
"2442",1905,"Industrial","Prydz.Bay",36,"Pots_and_Traps","demersal<30cm",1.90943728794242e-22,"transition"
"2443",1905,"Industrial","Prydz.Bay",36,"Seine_Danish_and_Other","demersal<30cm",8.70831070961748e-23,"transition"
"2444",1905,"Industrial","Prydz.Bay",36,"Seine_Purse_Seine","demersal<30cm",1.25144904214611e-22,"transition"
"2445",1905,"Industrial","Prydz.Bay",36,"Trawl_Bottom","demersal<30cm",3.50640845997447e-23,"transition"
"2446",1905,"Industrial","Prydz.Bay",36,"Trawl_Midwater_or_Unsp","demersal<30cm",1.28711866628982e-21,"transition"
"2447",1905,"Industrial","Prydz.Bay",124,"Dredges","demersal<30cm",2.34493390851324e-21,"transition"
"2448",1905,"Industrial","Prydz.Bay",124,"Gillnets","demersal<30cm",1.37195320894406e-22,"transition"
"2449",1905,"Industrial","Prydz.Bay",124,"Lines_Handlines_and_poles","demersal<30cm",9.47907496416161e-21,"transition"
"2450",1905,"Industrial","Prydz.Bay",124,"Lines_Longlines","demersal<30cm",4.90753080886383e-21,"transition"
"2451",1905,"Industrial","Prydz.Bay",124,"Others_Support","demersal<30cm",4.04698679810785e-20,"transition"
"2452",1905,"Industrial","Prydz.Bay",124,"Others_Unknown","demersal<30cm",2.54668403286039e-21,"transition"
"2453",1905,"Industrial","Prydz.Bay",124,"Pots_and_Traps","demersal<30cm",6.59085662475431e-22,"transition"
"2454",1905,"Industrial","Prydz.Bay",124,"Seine_Danish_and_Other","demersal<30cm",2.22976572679069e-22,"transition"
"2455",1905,"Industrial","Prydz.Bay",124,"Seine_Purse_Seine","demersal<30cm",1.21926835637039e-22,"transition"
"2456",1905,"Industrial","Prydz.Bay",124,"Trawl_Bottom","demersal<30cm",3.27947180873413e-22,"transition"
"2457",1905,"Industrial","Prydz.Bay",124,"Trawl_Midwater_or_Unsp","demersal<30cm",1.79820612926159e-22,"transition"
"2458",1905,"Industrial","Prydz.Bay",638,"Others_Others","demersal<30cm",4.45467286104354e-21,"transition"
"2459",1905,"Industrial","Prydz.Bay",710,"Gillnets","demersal<30cm",2.74159077100228e-18,"transition"
"2460",1905,"Industrial","Prydz.Bay",710,"Gillnets","rays<90cm",5.86592465895984e-20,"transition"
"2461",1905,"Industrial","Prydz.Bay",710,"Lines_Handlines_and_poles","demersal<30cm",1.05483154182403e-16,"transition"
"2462",1905,"Industrial","Prydz.Bay",710,"Lines_Handlines_and_poles","rays<90cm",1.54673738092554e-18,"transition"
"2463",1905,"Industrial","Prydz.Bay",710,"Lines_Longlines","demersal<30cm",8.12104452994171e-18,"transition"
"2464",1905,"Industrial","Prydz.Bay",710,"Lines_Longlines","rays<90cm",1.28491527148287e-19,"transition"
"2465",1905,"Industrial","Prydz.Bay",710,"Pots_and_Traps","demersal<30cm",1.33364092728272e-17,"transition"
"2466",1905,"Industrial","Prydz.Bay",710,"Pots_and_Traps","rays<90cm",1.96460037754836e-19,"transition"
"2467",1905,"Industrial","Prydz.Bay",710,"Seine_Purse_Seine","demersal<30cm",1.66336197401567e-18,"transition"
"2468",1905,"Industrial","Prydz.Bay",710,"Seine_Purse_Seine","rays<90cm",2.57328409874902e-20,"transition"
"2469",1905,"Industrial","Prydz.Bay",710,"Trawl_Midwater_or_Unsp","demersal<30cm",8.74042887195036e-17,"transition"
"2470",1905,"Industrial","Prydz.Bay",710,"Trawl_Midwater_or_Unsp","rays<90cm",1.26816939753236e-18,"transition"
"2471",1906,"Industrial","Prydz.Bay",36,"Dredges","demersal<30cm",2.94435397050931e-23,"transition"
"2472",1906,"Industrial","Prydz.Bay",36,"Gillnets","demersal<30cm",9.24744514699264e-23,"transition"
"2473",1906,"Industrial","Prydz.Bay",36,"Lines_Handlines_and_poles","demersal<30cm",9.06832199609715e-22,"transition"
"2474",1906,"Industrial","Prydz.Bay",36,"Lines_Longlines","demersal<30cm",2.80883961842725e-22,"transition"
"2475",1906,"Industrial","Prydz.Bay",36,"Lines_Unspecified","demersal<30cm",3.44785395317736e-22,"transition"
"2476",1906,"Industrial","Prydz.Bay",36,"Others_Multiple_Gears","demersal<30cm",5.31137363392207e-22,"transition"
"2477",1906,"Industrial","Prydz.Bay",36,"Others_Others","demersal<30cm",1.15110998823777e-22,"transition"
"2478",1906,"Industrial","Prydz.Bay",36,"Others_Support","demersal<30cm",6.20135511439889e-22,"transition"
"2479",1906,"Industrial","Prydz.Bay",36,"Others_Unknown","demersal<30cm",7.16974555120579e-24,"transition"
"2480",1906,"Industrial","Prydz.Bay",36,"Pots_and_Traps","demersal<30cm",1.90943728794242e-22,"transition"
"2481",1906,"Industrial","Prydz.Bay",36,"Seine_Danish_and_Other","demersal<30cm",8.70831070961748e-23,"transition"
"2482",1906,"Industrial","Prydz.Bay",36,"Seine_Purse_Seine","demersal<30cm",1.25144904214611e-22,"transition"
"2483",1906,"Industrial","Prydz.Bay",36,"Trawl_Bottom","demersal<30cm",3.50640845997447e-23,"transition"
"2484",1906,"Industrial","Prydz.Bay",36,"Trawl_Midwater_or_Unsp","demersal<30cm",1.28711866628982e-21,"transition"
"2485",1906,"Industrial","Prydz.Bay",124,"Dredges","demersal<30cm",2.34493390851324e-21,"transition"
"2486",1906,"Industrial","Prydz.Bay",124,"Gillnets","demersal<30cm",1.37195320894406e-22,"transition"
"2487",1906,"Industrial","Prydz.Bay",124,"Lines_Handlines_and_poles","demersal<30cm",9.47907496416161e-21,"transition"
"2488",1906,"Industrial","Prydz.Bay",124,"Lines_Longlines","demersal<30cm",4.90753080886383e-21,"transition"
"2489",1906,"Industrial","Prydz.Bay",124,"Others_Support","demersal<30cm",4.04698679810785e-20,"transition"
"2490",1906,"Industrial","Prydz.Bay",124,"Others_Unknown","demersal<30cm",2.54668403286039e-21,"transition"
"2491",1906,"Industrial","Prydz.Bay",124,"Pots_and_Traps","demersal<30cm",6.59085662475431e-22,"transition"
"2492",1906,"Industrial","Prydz.Bay",124,"Seine_Danish_and_Other","demersal<30cm",2.22976572679069e-22,"transition"
"2493",1906,"Industrial","Prydz.Bay",124,"Seine_Purse_Seine","demersal<30cm",1.21926835637039e-22,"transition"
"2494",1906,"Industrial","Prydz.Bay",124,"Trawl_Bottom","demersal<30cm",3.27947180873413e-22,"transition"
"2495",1906,"Industrial","Prydz.Bay",124,"Trawl_Midwater_or_Unsp","demersal<30cm",1.79820612926159e-22,"transition"
"2496",1906,"Industrial","Prydz.Bay",638,"Others_Others","demersal<30cm",4.45467286104354e-21,"transition"
"2497",1906,"Industrial","Prydz.Bay",710,"Gillnets","demersal<30cm",2.74159077100228e-18,"transition"
"2498",1906,"Industrial","Prydz.Bay",710,"Gillnets","rays<90cm",5.86592465895984e-20,"transition"
"2499",1906,"Industrial","Prydz.Bay",710,"Lines_Handlines_and_poles","demersal<30cm",1.05483154182403e-16,"transition"
"2500",1906,"Industrial","Prydz.Bay",710,"Lines_Handlines_and_poles","rays<90cm",1.54673738092554e-18,"transition"
"2501",1906,"Industrial","Prydz.Bay",710,"Lines_Longlines","demersal<30cm",8.12104452994171e-18,"transition"
"2502",1906,"Industrial","Prydz.Bay",710,"Lines_Longlines","rays<90cm",1.28491527148287e-19,"transition"
"2503",1906,"Industrial","Prydz.Bay",710,"Pots_and_Traps","demersal<30cm",1.33364092728272e-17,"transition"
"2504",1906,"Industrial","Prydz.Bay",710,"Pots_and_Traps","rays<90cm",1.96460037754836e-19,"transition"
"2505",1906,"Industrial","Prydz.Bay",710,"Seine_Purse_Seine","demersal<30cm",1.66336197401567e-18,"transition"
"2506",1906,"Industrial","Prydz.Bay",710,"Seine_Purse_Seine","rays<90cm",2.57328409874902e-20,"transition"
"2507",1906,"Industrial","Prydz.Bay",710,"Trawl_Midwater_or_Unsp","demersal<30cm",8.74042887195036e-17,"transition"
"2508",1906,"Industrial","Prydz.Bay",710,"Trawl_Midwater_or_Unsp","rays<90cm",1.26816939753236e-18,"transition"
"2509",1907,"Industrial","Prydz.Bay",36,"Dredges","demersal<30cm",2.94435397050931e-23,"transition"
"2510",1907,"Industrial","Prydz.Bay",36,"Gillnets","demersal<30cm",9.24744514699264e-23,"transition"
"2511",1907,"Industrial","Prydz.Bay",36,"Lines_Handlines_and_poles","demersal<30cm",9.06832199609715e-22,"transition"
"2512",1907,"Industrial","Prydz.Bay",36,"Lines_Longlines","demersal<30cm",2.80883961842725e-22,"transition"
"2513",1907,"Industrial","Prydz.Bay",36,"Lines_Unspecified","demersal<30cm",3.44785395317736e-22,"transition"
"2514",1907,"Industrial","Prydz.Bay",36,"Others_Multiple_Gears","demersal<30cm",5.31137363392207e-22,"transition"
"2515",1907,"Industrial","Prydz.Bay",36,"Others_Others","demersal<30cm",1.15110998823777e-22,"transition"
"2516",1907,"Industrial","Prydz.Bay",36,"Others_Support","demersal<30cm",6.20135511439889e-22,"transition"
"2517",1907,"Industrial","Prydz.Bay",36,"Others_Unknown","demersal<30cm",7.16974555120579e-24,"transition"
"2518",1907,"Industrial","Prydz.Bay",36,"Pots_and_Traps","demersal<30cm",1.90943728794242e-22,"transition"
"2519",1907,"Industrial","Prydz.Bay",36,"Seine_Danish_and_Other","demersal<30cm",8.70831070961748e-23,"transition"
"2520",1907,"Industrial","Prydz.Bay",36,"Seine_Purse_Seine","demersal<30cm",1.25144904214611e-22,"transition"
"2521",1907,"Industrial","Prydz.Bay",36,"Trawl_Bottom","demersal<30cm",3.50640845997447e-23,"transition"
"2522",1907,"Industrial","Prydz.Bay",36,"Trawl_Midwater_or_Unsp","demersal<30cm",1.28711866628982e-21,"transition"
"2523",1907,"Industrial","Prydz.Bay",124,"Dredges","demersal<30cm",2.34493390851324e-21,"transition"
"2524",1907,"Industrial","Prydz.Bay",124,"Gillnets","demersal<30cm",1.37195320894406e-22,"transition"
"2525",1907,"Industrial","Prydz.Bay",124,"Lines_Handlines_and_poles","demersal<30cm",9.47907496416161e-21,"transition"
"2526",1907,"Industrial","Prydz.Bay",124,"Lines_Longlines","demersal<30cm",4.90753080886383e-21,"transition"
"2527",1907,"Industrial","Prydz.Bay",124,"Others_Support","demersal<30cm",4.04698679810785e-20,"transition"
"2528",1907,"Industrial","Prydz.Bay",124,"Others_Unknown","demersal<30cm",2.54668403286039e-21,"transition"
"2529",1907,"Industrial","Prydz.Bay",124,"Pots_and_Traps","demersal<30cm",6.59085662475431e-22,"transition"
"2530",1907,"Industrial","Prydz.Bay",124,"Seine_Danish_and_Other","demersal<30cm",2.22976572679069e-22,"transition"
"2531",1907,"Industrial","Prydz.Bay",124,"Seine_Purse_Seine","demersal<30cm",1.21926835637039e-22,"transition"
"2532",1907,"Industrial","Prydz.Bay",124,"Trawl_Bottom","demersal<30cm",3.27947180873413e-22,"transition"
"2533",1907,"Industrial","Prydz.Bay",124,"Trawl_Midwater_or_Unsp","demersal<30cm",1.79820612926159e-22,"transition"
"2534",1907,"Industrial","Prydz.Bay",638,"Others_Others","demersal<30cm",4.45467286104354e-21,"transition"
"2535",1907,"Industrial","Prydz.Bay",710,"Gillnets","demersal<30cm",2.74159077100228e-18,"transition"
"2536",1907,"Industrial","Prydz.Bay",710,"Gillnets","rays<90cm",5.86592465895984e-20,"transition"
"2537",1907,"Industrial","Prydz.Bay",710,"Lines_Handlines_and_poles","demersal<30cm",1.05483154182403e-16,"transition"
"2538",1907,"Industrial","Prydz.Bay",710,"Lines_Handlines_and_poles","rays<90cm",1.54673738092554e-18,"transition"
"2539",1907,"Industrial","Prydz.Bay",710,"Lines_Longlines","demersal<30cm",8.12104452994171e-18,"transition"
"2540",1907,"Industrial","Prydz.Bay",710,"Lines_Longlines","rays<90cm",1.28491527148287e-19,"transition"
"2541",1907,"Industrial","Prydz.Bay",710,"Pots_and_Traps","demersal<30cm",1.33364092728272e-17,"transition"
"2542",1907,"Industrial","Prydz.Bay",710,"Pots_and_Traps","rays<90cm",1.96460037754836e-19,"transition"
"2543",1907,"Industrial","Prydz.Bay",710,"Seine_Purse_Seine","demersal<30cm",1.66336197401567e-18,"transition"
"2544",1907,"Industrial","Prydz.Bay",710,"Seine_Purse_Seine","rays<90cm",2.57328409874902e-20,"transition"
"2545",1907,"Industrial","Prydz.Bay",710,"Trawl_Midwater_or_Unsp","demersal<30cm",8.74042887195036e-17,"transition"
"2546",1907,"Industrial","Prydz.Bay",710,"Trawl_Midwater_or_Unsp","rays<90cm",1.26816939753236e-18,"transition"
"2547",1908,"Industrial","Prydz.Bay",36,"Dredges","demersal<30cm",2.94435397050931e-23,"transition"
"2548",1908,"Industrial","Prydz.Bay",36,"Gillnets","demersal<30cm",9.24744514699264e-23,"transition"
"2549",1908,"Industrial","Prydz.Bay",36,"Lines_Handlines_and_poles","demersal<30cm",9.06832199609715e-22,"transition"
"2550",1908,"Industrial","Prydz.Bay",36,"Lines_Longlines","demersal<30cm",2.80883961842725e-22,"transition"
"2551",1908,"Industrial","Prydz.Bay",36,"Lines_Unspecified","demersal<30cm",3.44785395317736e-22,"transition"
"2552",1908,"Industrial","Prydz.Bay",36,"Others_Multiple_Gears","demersal<30cm",5.31137363392207e-22,"transition"
"2553",1908,"Industrial","Prydz.Bay",36,"Others_Others","demersal<30cm",1.15110998823777e-22,"transition"
"2554",1908,"Industrial","Prydz.Bay",36,"Others_Support","demersal<30cm",6.20135511439889e-22,"transition"
"2555",1908,"Industrial","Prydz.Bay",36,"Others_Unknown","demersal<30cm",7.16974555120579e-24,"transition"
"2556",1908,"Industrial","Prydz.Bay",36,"Pots_and_Traps","demersal<30cm",1.90943728794242e-22,"transition"
"2557",1908,"Industrial","Prydz.Bay",36,"Seine_Danish_and_Other","demersal<30cm",8.70831070961748e-23,"transition"
"2558",1908,"Industrial","Prydz.Bay",36,"Seine_Purse_Seine","demersal<30cm",1.25144904214611e-22,"transition"
"2559",1908,"Industrial","Prydz.Bay",36,"Trawl_Bottom","demersal<30cm",3.50640845997447e-23,"transition"
"2560",1908,"Industrial","Prydz.Bay",36,"Trawl_Midwater_or_Unsp","demersal<30cm",1.28711866628982e-21,"transition"
"2561",1908,"Industrial","Prydz.Bay",124,"Dredges","demersal<30cm",2.34493390851324e-21,"transition"
"2562",1908,"Industrial","Prydz.Bay",124,"Gillnets","demersal<30cm",1.37195320894406e-22,"transition"
"2563",1908,"Industrial","Prydz.Bay",124,"Lines_Handlines_and_poles","demersal<30cm",9.47907496416161e-21,"transition"
"2564",1908,"Industrial","Prydz.Bay",124,"Lines_Longlines","demersal<30cm",4.90753080886383e-21,"transition"
"2565",1908,"Industrial","Prydz.Bay",124,"Others_Support","demersal<30cm",4.04698679810785e-20,"transition"
"2566",1908,"Industrial","Prydz.Bay",124,"Others_Unknown","demersal<30cm",2.54668403286039e-21,"transition"
"2567",1908,"Industrial","Prydz.Bay",124,"Pots_and_Traps","demersal<30cm",6.59085662475431e-22,"transition"
"2568",1908,"Industrial","Prydz.Bay",124,"Seine_Danish_and_Other","demersal<30cm",2.22976572679069e-22,"transition"
"2569",1908,"Industrial","Prydz.Bay",124,"Seine_Purse_Seine","demersal<30cm",1.21926835637039e-22,"transition"
"2570",1908,"Industrial","Prydz.Bay",124,"Trawl_Bottom","demersal<30cm",3.27947180873413e-22,"transition"
"2571",1908,"Industrial","Prydz.Bay",124,"Trawl_Midwater_or_Unsp","demersal<30cm",1.79820612926159e-22,"transition"
"2572",1908,"Industrial","Prydz.Bay",638,"Others_Others","demersal<30cm",4.45467286104354e-21,"transition"
"2573",1908,"Industrial","Prydz.Bay",710,"Gillnets","demersal<30cm",2.74159077100228e-18,"transition"
"2574",1908,"Industrial","Prydz.Bay",710,"Gillnets","rays<90cm",5.86592465895984e-20,"transition"
"2575",1908,"Industrial","Prydz.Bay",710,"Lines_Handlines_and_poles","demersal<30cm",1.05483154182403e-16,"transition"
"2576",1908,"Industrial","Prydz.Bay",710,"Lines_Handlines_and_poles","rays<90cm",1.54673738092554e-18,"transition"
"2577",1908,"Industrial","Prydz.Bay",710,"Lines_Longlines","demersal<30cm",8.12104452994171e-18,"transition"
"2578",1908,"Industrial","Prydz.Bay",710,"Lines_Longlines","rays<90cm",1.28491527148287e-19,"transition"
"2579",1908,"Industrial","Prydz.Bay",710,"Pots_and_Traps","demersal<30cm",1.33364092728272e-17,"transition"
"2580",1908,"Industrial","Prydz.Bay",710,"Pots_and_Traps","rays<90cm",1.96460037754836e-19,"transition"
"2581",1908,"Industrial","Prydz.Bay",710,"Seine_Purse_Seine","demersal<30cm",1.66336197401567e-18,"transition"
"2582",1908,"Industrial","Prydz.Bay",710,"Seine_Purse_Seine","rays<90cm",2.57328409874902e-20,"transition"
"2583",1908,"Industrial","Prydz.Bay",710,"Trawl_Midwater_or_Unsp","demersal<30cm",8.74042887195036e-17,"transition"
"2584",1908,"Industrial","Prydz.Bay",710,"Trawl_Midwater_or_Unsp","rays<90cm",1.26816939753236e-18,"transition"
"2585",1909,"Industrial","Prydz.Bay",36,"Dredges","demersal<30cm",2.94435397050931e-23,"transition"
"2586",1909,"Industrial","Prydz.Bay",36,"Gillnets","demersal<30cm",9.24744514699264e-23,"transition"
"2587",1909,"Industrial","Prydz.Bay",36,"Lines_Handlines_and_poles","demersal<30cm",9.06832199609715e-22,"transition"
"2588",1909,"Industrial","Prydz.Bay",36,"Lines_Longlines","demersal<30cm",2.80883961842725e-22,"transition"
"2589",1909,"Industrial","Prydz.Bay",36,"Lines_Unspecified","demersal<30cm",3.44785395317736e-22,"transition"
"2590",1909,"Industrial","Prydz.Bay",36,"Others_Multiple_Gears","demersal<30cm",5.31137363392207e-22,"transition"
"2591",1909,"Industrial","Prydz.Bay",36,"Others_Others","demersal<30cm",1.15110998823777e-22,"transition"
"2592",1909,"Industrial","Prydz.Bay",36,"Others_Support","demersal<30cm",6.20135511439889e-22,"transition"
"2593",1909,"Industrial","Prydz.Bay",36,"Others_Unknown","demersal<30cm",7.16974555120579e-24,"transition"
"2594",1909,"Industrial","Prydz.Bay",36,"Pots_and_Traps","demersal<30cm",1.90943728794242e-22,"transition"
"2595",1909,"Industrial","Prydz.Bay",36,"Seine_Danish_and_Other","demersal<30cm",8.70831070961748e-23,"transition"
"2596",1909,"Industrial","Prydz.Bay",36,"Seine_Purse_Seine","demersal<30cm",1.25144904214611e-22,"transition"
"2597",1909,"Industrial","Prydz.Bay",36,"Trawl_Bottom","demersal<30cm",3.50640845997447e-23,"transition"
"2598",1909,"Industrial","Prydz.Bay",36,"Trawl_Midwater_or_Unsp","demersal<30cm",1.28711866628982e-21,"transition"
"2599",1909,"Industrial","Prydz.Bay",124,"Dredges","demersal<30cm",2.34493390851324e-21,"transition"
"2600",1909,"Industrial","Prydz.Bay",124,"Gillnets","demersal<30cm",1.37195320894406e-22,"transition"
"2601",1909,"Industrial","Prydz.Bay",124,"Lines_Handlines_and_poles","demersal<30cm",9.47907496416161e-21,"transition"
"2602",1909,"Industrial","Prydz.Bay",124,"Lines_Longlines","demersal<30cm",4.90753080886383e-21,"transition"
"2603",1909,"Industrial","Prydz.Bay",124,"Others_Support","demersal<30cm",4.04698679810785e-20,"transition"
"2604",1909,"Industrial","Prydz.Bay",124,"Others_Unknown","demersal<30cm",2.54668403286039e-21,"transition"
"2605",1909,"Industrial","Prydz.Bay",124,"Pots_and_Traps","demersal<30cm",6.59085662475431e-22,"transition"
"2606",1909,"Industrial","Prydz.Bay",124,"Seine_Danish_and_Other","demersal<30cm",2.22976572679069e-22,"transition"
"2607",1909,"Industrial","Prydz.Bay",124,"Seine_Purse_Seine","demersal<30cm",1.21926835637039e-22,"transition"
"2608",1909,"Industrial","Prydz.Bay",124,"Trawl_Bottom","demersal<30cm",3.27947180873413e-22,"transition"
"2609",1909,"Industrial","Prydz.Bay",124,"Trawl_Midwater_or_Unsp","demersal<30cm",1.79820612926159e-22,"transition"
"2610",1909,"Industrial","Prydz.Bay",638,"Others_Others","demersal<30cm",4.45467286104354e-21,"transition"
"2611",1909,"Industrial","Prydz.Bay",710,"Gillnets","demersal<30cm",2.74159077100228e-18,"transition"
"2612",1909,"Industrial","Prydz.Bay",710,"Gillnets","rays<90cm",5.86592465895984e-20,"transition"
"2613",1909,"Industrial","Prydz.Bay",710,"Lines_Handlines_and_poles","demersal<30cm",1.05483154182403e-16,"transition"
"2614",1909,"Industrial","Prydz.Bay",710,"Lines_Handlines_and_poles","rays<90cm",1.54673738092554e-18,"transition"
